评分,评价,评论,日期,位置
5,超棒,酒店出行方便，就在南京路边上，在房间能够看到南京路的街景，夜晚安静，第一天入住后感觉不错，又续住了一晚，最后退房时落下了一个蓝牙耳机，联系客服很热心的帮忙寄回，非常贴心，这里要谢谢小艺。,2021年7月18日,

3,,很一般，评分这么高哪儿来的，办入住很慢，舞蹈我们母女俩也是语气冷冰冰，早餐品种少又难吃，房间里面设施还可以的，机器人送外卖能加点分，我感觉不值,2021年7月31日,

5,超棒,早餐丰盛，服务态度好，设施完备，非常干净，酒店位置俱佳，走几步就是地铁站和南京步行街，但是完全不吵，隔音条件非常好。有停车场，酒店人员都很热情。距离外滩也很近，走路大概20min，下次来上海还会定这家酒店的。临走还有小礼物！,2021年5月5日,

5,超棒,酒店地理位置优越，迎宾小姐姐很热情，前台小哥也给力免费为我升级房型，下次还会选择入住。,2021年12月11日,

5,超棒,非常好，没毛病,2023年4月4日,江苏

5,超棒,都挺好的，服务也挺好的，早餐还可以打包很赞👏🏼也有停车场本来是临时选择的酒店，赶上台风天来了上海，还是有一些温暖的👏🏼很棒，下次还会愿意选择这里,2021年7月26日,

5,超棒,环境闹中取静，带孩子出行刚好，周边丰富多彩游玩方便(●°u°●)​ 」,2022年2月2日,

5,超棒,方言浩浩早餐一般般,2023年1月27日,上海

5,超棒,酒店很新也很干净 各种设施也很到位 前台的方言很热情哦办事效率也很高 以后来上海还会住这,2021年12月3日,

5,超棒,"🔔服务：前台经理方言很贴心 退房的时候送了很多小礼物给我们，还问我们有没有什么不满意的地方  真的很nice

🚗 交通：人民广场14口出来 直走左转就到了 就几分钟的路程 很方便

🧹卫生：整体还行 适合出差旅游 房间虽然有点小 灯光有点暗 化妆不太方便",2021年11月21日,

5,超棒,酒店的硬件设施都挺智能的，地理位置很好，交通也方便，离南京东路也很近，地铁2、10号南京东路站也不远，酒店的每位服务人员都很有礼貌，热情，下次有机会来上海会再次入住的。,2021年6月17日,

5,超棒,"新开业的酒店，房间里没什么异味，服务可谓酒店届的海底捞，热情周到又有耐心！早餐非常棒！
位置特别好就在南京路旁边，升级到高级街景房正对着沈大成和双层观光巴士停靠点，出去逛街别提多方便了！跟其他酒店共用一幢大楼，楼下周边都是好吃的。有免费的洗衣房，非常适合家庭出游。房间大小三十平米左右，够一家三口用了",2021年7月14日,

4.7,很好,环境不错，服务好,2023年2月26日,陕西

5,超棒,有地下停车场,2023年5月10日,北京

5,超棒,服务到位，,2023年7月2日,甘肃

5,超棒,"设施：好，
卫生：干净
环境：位置好
服务：房间服务很不错喜乐方言，小琳",2023年11月25日,上海

5,超棒,酒店的位置很好 去哪都方便  离南京路步行街很近 步行用不了5分钟  很方便  前台服务很好 房间很干净 舒适度不错  装修的比较现代化  体验感很好 退房还有送伴手礼 下次去还是会选择这家酒店 值得推荐,2021年5月6日,

5,超棒,新开不久，设施比较新，智能房间比较方便，服务态度热情得体，位置闹中取静，距离步行街30米，距离两个地铁站都在十分钟内，打车也比较方便,2021年8月22日,

5,超棒,服务态度很好👍,2023年4月1日,上海

5,超棒,来点评一下吧，我想说位置环境什么的都非常不错，非常好，早餐的样式可能有点少，但是我觉得真的还不错，非常推荐，出门直走过马路走300米左右就能到地铁口，方便，强推,2021年7月2日,

5,超棒,带孩子来上海玩，距离步行街、人民广场和外滩还有地铁站，都可以走路到，去其它地方我们都是骑着自行车或者地铁出行，位置超级棒，而且服务特别特别特别好，酒店比较新，也很干净，赶上母亲节还有小礼物收，孩子也很喜欢这里，酒店还有机器人替客房服务送东西，很喜欢这里，强烈推荐！,2021年5月11日,

5,超棒,酒店位置比较好，离南京路步行街很近，服务员喜乐，方言，吖咪，杰利，服务热情周到，房间干净整洁，推荐入住。,2023年11月16日,浙江

5,超棒,酒店还不错，位置好很好找，就在南京东路附近，服务态度很好，卫生干净，酒店配有机器人送外卖到房间，减少接触好评,2021年10月11日,

5,超棒,环境卫生很好,2023年5月10日,上海

4.2,,不错的一次选择，下次有机会去上海还会选择他家，服务态度好，员工热情。有什么需求都会及时解决，不知道酒店有免费的洗衣服服务，小哥哥很细心的带我去了解，现场教学，点赞,2021年7月11日,

5,超棒,房间视野开阔,2023年5月7日,江苏

5,超棒,酒店服务特别好，前台小哥和小姐姐特别热情客气，客气的我都不好意思了，关键还有一个在电梯里碰到的打扫卫生的阿姨，刚好女朋友有点过敏问她哪里有药房，阿姨直接说她有，给我们拿着用，还是新的没打开的，说擦完还她，阿姨直接说没事，你用完走的时候就放房间就可以了，真的很ok,2021年9月25日,

5,超棒,"非常舒心的一次旅行。最大的感受是便捷与舒适。前台的多米和兰兰服务也非常贴心。
首先是地理位置特别好，这次带着孩子主要是去买动漫周边和逛谷子店买谷子，特意选了艺龙。离上海的谷子店都非常近，百联zx、百米香榭、外文书店都是步行10分钟之内到达的距离。大悦城地铁一站路。香港名店街和迪美购物中心也是步行20分钟到达。很方便。去的时候从上海虹桥火车站坐地铁，30分钟路程，出来地铁口走10分钟就到酒店。
其次是很舒适便捷。房间从干净整洁的程度，到陈设与布置，都十分贴心。小冰箱的饮品可以随便使用，饮用矿泉水也可以在电梯间随便取用。两个床头分别配有嵌入式的三头充电线。床品也十分干净舒适，床垫硬度适中。洗手间也是干湿分离的。外卖由机器人送上来，机器人很可爱就是有点忙，每次只能送一单，高峰时期需要等。智慧街景双床房窗外就是南京路步行街，夜景也很美。
总之就是非常美好的一次住宿体验。展开",2023年3月27日,山东

5,超棒,智能，都挺好的。,2023年2月20日,上海

5,超棒,服务非常棒,2023年6月23日,上海

5,超棒,还不错的酒店,2023年5月27日,福建

5,超棒,酒店设施很新，工作人员都非常热情，可以自助洗衣服并烘干，这对于夏天非常有用。早餐种类不多，但总体还不错了。酒店离步行街非常近，地理位置很好！,2021年7月24日,

5,超棒,酒店位置好，离外滩和人民公园很近，附近吃的也很多；早餐可选的种类很多，而且服务特别到位；房间很干净，外面街景不错，是一次很好的居住体验。,2021年8月3日,

4.7,很好,早餐不错，中式为主，品种丰富。酒店新装修的，卫生、设施、服务都不错，周边有许多中西美食，去外滩也很方便！有点不足的是餐厅与假日酒店共用的，标示不清楚容易走错电梯，其他感觉还挺好。,2021年5月23日,

5,超棒,上海很美丽，入住艺龙很满意特别是方言与星月热情高涨、房间很舒适，交通不错出行便利,2021年12月20日,

5,超棒,房间干净整洁，新装修的会有一些味道，但是性价比高，周边交通十分便利，到南京路和外滩走路就能到，非常好,2021年10月19日,

4.5,不错,客房环境和公区环境都很满意、服务也很热情、下次去上海还是会选择入住、唯一唯一的不好之处就是没有小冰箱！这个还是挺重要的、也不是两三百的快捷酒店、这个还是要赶紧把它配上。,2021年6月6日,

5,超棒,"设施：设施设备齐全 房间有软饮 和消毒杀菌的柜子用来放浴巾毛巾的很卫生

环境：大堂很宽敞明亮  房间环境好窗户大  周边出行方便

服务：吖咪小姐姐服务态度亲切有礼",2023年7月20日,上海

5,超棒,"很舒适 
🍃环境：很好
🧹卫生：很好
🔔服务：很好
🚗 交通：很方便",2022年1月28日,

5,超棒,地理位置靠近外滩，出行比较方便，但是健身房和洗衣间和隔壁酒店连在一起，过道漏水，比较滑，老人家，指示不明确！容易摔倒！可能是旅游季入住，价格稍微贵一点！,2021年6月30日,

5,超棒,"🧹卫生：房间非常干净整洁，电视可以投屏好评；

🔔服务：方言小姐姐热情大方，非常nice；",2021年11月28日,

5,超棒,服务周到细致,2023年5月12日,北京

5,超棒,酒店干净整洁舒适，服务也很好，老人手机落在屋里，联系后立刻给快递回来，太赞了！下次去还会继续住这个酒店！,2021年10月8日,

4.7,很好,早餐还不错，设施也比较全，卫生方面也很干净。最关键的酒店人员的服务非常热情周到，小朋友非常喜欢。有点小遗憾就是门口的隔音差一点，有时门外会有响动，不过也不是很严重。,2021年6月8日,

5,超棒,没有拍图片，但是酒店是新装修的，干净卫生，地理位置很好，我这从不评价的人，也要夸一下这个酒店，首先服务工作人员态度十分好，给人一种家人的感觉，我带着父母孩子一起旅游，给了我们很多帮助，我的手在外出受伤进入酒店工作人员看到马上给我拿创可贴消毒物品，让人心头一暖，而且晚上都有晚安水果和点心，前台的小姐姐和小哥哥能不厌其烦的帮助我，而且不嫌弃麻烦，特别感动，而且酒店的卫生处理也很好有无限量免费的矿泉水供应，还有一次性泡茶杯，里面的茶叶也很好，环境也十分的棒，早餐也很丰盛，总之就是各种好，真的是要给一个大大的好评，我希望大家有时间都可以去感受一下！再此再次感谢酒店的工作人员,2021年4月26日,

5,超棒,性价比还可以,2023年7月15日,广东

5,超棒,早餐还行，环境好  设施齐全很不错哦  服务满意哦  对方言  伟涛  多米 星星很不错哦,2023年2月10日,上海

5,超棒,非常值得推荐的一家酒店，地理位置好，环境也不错，去南京步行街和地铁站几分钟到，去外滩只需要十多分钟，非常方便。而且酒店的设施齐全，非常智能化人性化，还有毛巾消毒柜，超赞哦。,2021年5月27日,

5,超棒,"服务很好，外卖能机器人送上楼，房间也很舒服。
小婷，浩文，方言服务很好。上周日走的太匆忙忘了写评价，非常感谢他们",2021年12月11日,

5,超棒,酒店前台挺好的，叫餐机器人忙不过来，还会亲自送，有个胸牌写叫方言的很热情。,2022年1月3日,
